timestamp,worker_id,zone_id,event_type
2026-07-04T06:51:13.789862,W-29,Z-2,ENTRY
2026-07-04T06:51:13.789862,W-7,Z-10,ENTRY
2026-07-04T06:51:13.789862,W-106,Z-8,ENTRY
2026-07-04T06:51:13.789862,W-80,Z-6,ENTRY
2026-07-04T06:51:13.789862,W-28,Z-4,ENTRY
2026-07-04T06:51:13.789862,W-221,Z-7,ENTRY
2026-07-04T06:51:13.789862,W-59,Z-7,ENTRY
2026-07-04T07:16:13.789862,W-188,Z-10,ENTRY
2026-07-04T07:16:13.789862,W-3,Z-6,ENTRY
2026-07-04T07:16:13.789862,W-188,Z-1,ENTRY
2026-07-04T07:16:13.789862,W-126,Z-4,ENTRY
2026-07-04T07:16:13.789862,W-128,Z-3,ENTRY
2026-07-04T07:16:13.789862,W-67,Z-3,ENTRY
2026-07-04T07:16:13.789862,W-108,Z-8,ENTRY
2026-07-04T07:16:13.789862,W-216,Z-9,ENTRY
2026-07-04T07:41:13.789862,W-223,Z-1,ENTRY
2026-07-04T07:41:13.789862,W-182,Z-4,ENTRY
2026-07-04T07:41:13.789862,W-227,Z-3,ENTRY
2026-07-04T07:41:13.789862,W-56,Z-9,ENTRY
2026-07-04T07:41:13.789862,W-29,Z-3,ENTRY
2026-07-04T07:41:13.789862,W-113,Z-2,ENTRY
2026-07-04T07:41:13.789862,W-228,Z-9,ENTRY
2026-07-04T07:41:13.789862,W-209,Z-10,ENTRY
2026-07-04T07:41:13.789862,W-168,Z-10,ENTRY
2026-07-04T07:41:13.789862,W-91,Z-5,ENTRY
2026-07-04T08:06:13.789862,W-225,Z-3,ENTRY
2026-07-04T08:06:13.789862,W-245,Z-2,ENTRY
2026-07-04T08:06:13.789862,W-19,Z-3,ENTRY
2026-07-04T08:06:13.789862,W-113,Z-6,ENTRY
2026-07-04T08:06:13.789862,W-243,Z-10,ENTRY
2026-07-04T08:06:13.789862,W-109,Z-4,ENTRY
2026-07-04T08:06:13.789862,W-229,Z-4,ENTRY
2026-07-04T08:06:13.789862,W-19,Z-2,ENTRY
2026-07-04T08:06:13.789862,W-79,Z-10,ENTRY
2026-07-04T08:06:13.789862,W-216,Z-4,ENTRY
2026-07-04T08:31:13.789862,W-27,Z-1,ENTRY
2026-07-04T08:31:13.789862,W-137,Z-9,ENTRY
2026-07-04T08:31:13.789862,W-104,Z-3,ENTRY
2026-07-04T08:31:13.789862,W-250,Z-4,ENTRY
2026-07-04T08:31:13.789862,W-14,Z-7,ENTRY
2026-07-04T08:31:13.789862,W-188,Z-6,ENTRY
2026-07-04T08:31:13.789862,W-228,Z-5,ENTRY
2026-07-04T08:56:13.789862,W-7,Z-4,ENTRY
2026-07-04T08:56:13.789862,W-209,Z-9,ENTRY
2026-07-04T08:56:13.789862,W-25,Z-9,ENTRY
2026-07-04T08:56:13.789862,W-206,Z-1,ENTRY
2026-07-04T08:56:13.789862,W-63,Z-7,ENTRY
2026-07-04T09:21:13.789862,W-141,Z-6,ENTRY
2026-07-04T09:21:13.789862,W-184,Z-2,ENTRY
2026-07-04T09:21:13.789862,W-235,Z-1,ENTRY
2026-07-04T09:21:13.789862,W-129,Z-3,ENTRY
2026-07-04T09:21:13.789862,W-78,Z-2,ENTRY
2026-07-04T09:21:13.789862,W-181,Z-5,ENTRY
2026-07-04T09:21:13.789862,W-7,Z-9,ENTRY
2026-07-04T09:46:13.789862,W-115,Z-1,ENTRY
2026-07-04T09:46:13.789862,W-35,Z-9,ENTRY
2026-07-04T09:46:13.789862,W-68,Z-7,ENTRY
2026-07-04T09:46:13.789862,W-17,Z-7,ENTRY
2026-07-04T09:46:13.789862,W-163,Z-9,ENTRY
2026-07-04T09:46:13.789862,W-121,Z-9,ENTRY
2026-07-04T10:11:13.789862,W-165,Z-4,ENTRY
2026-07-04T10:11:13.789862,W-48,Z-2,ENTRY
2026-07-04T10:11:13.789862,W-73,Z-10,ENTRY
2026-07-04T10:11:13.789862,W-156,Z-10,ENTRY
2026-07-04T10:11:13.789862,W-54,Z-3,ENTRY
2026-07-04T10:11:13.789862,W-247,Z-1,ENTRY
2026-07-04T10:11:13.789862,W-72,Z-4,ENTRY
2026-07-04T10:11:13.789862,W-165,Z-5,ENTRY
2026-07-04T10:11:13.789862,W-171,Z-8,ENTRY
2026-07-04T10:11:13.789862,W-66,Z-4,ENTRY
2026-07-04T10:11:13.789862,W-186,Z-4,ENTRY
2026-07-04T10:36:13.789862,W-79,Z-3,ENTRY
2026-07-04T10:36:13.789862,W-106,Z-6,ENTRY
2026-07-04T10:36:13.789862,W-17,Z-1,ENTRY
2026-07-04T10:36:13.789862,W-207,Z-1,ENTRY
2026-07-04T10:36:13.789862,W-76,Z-7,ENTRY
2026-07-04T10:36:13.789862,W-29,Z-4,ENTRY
2026-07-04T11:01:13.789862,W-61,Z-6,ENTRY
2026-07-04T11:01:13.789862,W-94,Z-6,ENTRY
2026-07-04T11:01:13.789862,W-246,Z-8,ENTRY
2026-07-04T11:01:13.789862,W-147,Z-5,ENTRY
2026-07-04T11:01:13.789862,W-35,Z-1,ENTRY
2026-07-04T11:01:13.789862,W-185,Z-8,ENTRY
2026-07-04T11:26:13.789862,W-176,Z-3,ENTRY
2026-07-04T11:26:13.789862,W-174,Z-4,ENTRY
2026-07-04T11:26:13.789862,W-109,Z-8,ENTRY
2026-07-04T11:26:13.789862,W-126,Z-7,ENTRY
2026-07-04T11:26:13.789862,W-204,Z-2,ENTRY
2026-07-04T11:51:13.789862,W-184,Z-9,ENTRY
2026-07-04T11:51:13.789862,W-232,Z-8,ENTRY
2026-07-04T11:51:13.789862,W-122,Z-8,ENTRY
2026-07-04T11:51:13.789862,W-235,Z-6,ENTRY
2026-07-04T11:51:13.789862,W-222,Z-2,ENTRY
2026-07-04T11:51:13.789862,W-123,Z-8,ENTRY
2026-07-04T11:51:13.789862,W-33,Z-4,ENTRY
2026-07-04T11:51:13.789862,W-156,Z-9,ENTRY
2026-07-04T11:51:13.789862,W-22,Z-9,ENTRY
2026-07-04T12:16:13.789862,W-158,Z-8,ENTRY
2026-07-04T12:16:13.789862,W-165,Z-3,ENTRY
2026-07-04T12:16:13.789862,W-11,Z-5,ENTRY
2026-07-04T12:16:13.789862,W-130,Z-8,ENTRY
2026-07-04T12:16:13.789862,W-58,Z-1,ENTRY
2026-07-04T12:16:13.789862,W-71,Z-6,ENTRY
2026-07-04T12:16:13.789862,W-30,Z-10,ENTRY
2026-07-04T12:16:13.789862,W-65,Z-6,ENTRY
2026-07-04T12:41:13.789862,W-190,Z-9,ENTRY
2026-07-04T12:41:13.789862,W-207,Z-2,ENTRY
2026-07-04T12:41:13.789862,W-166,Z-8,ENTRY
2026-07-04T12:41:13.789862,W-213,Z-4,ENTRY
2026-07-04T12:41:13.789862,W-72,Z-2,ENTRY
2026-07-04T12:41:13.789862,W-138,Z-9,ENTRY
2026-07-04T12:41:13.789862,W-231,Z-1,ENTRY
2026-07-04T12:41:13.789862,W-128,Z-10,ENTRY
2026-07-04T12:41:13.789862,W-169,Z-7,ENTRY
2026-07-04T13:06:13.789862,W-187,Z-1,ENTRY
2026-07-04T13:06:13.789862,W-64,Z-2,ENTRY
2026-07-04T13:06:13.789862,W-90,Z-8,ENTRY
2026-07-04T13:06:13.789862,W-207,Z-6,ENTRY
2026-07-04T13:06:13.789862,W-131,Z-6,ENTRY
2026-07-04T13:06:13.789862,W-233,Z-10,ENTRY
2026-07-04T13:06:13.789862,W-28,Z-9,ENTRY
2026-07-04T13:06:13.789862,W-164,Z-6,ENTRY
2026-07-04T13:31:13.789862,W-185,Z-3,ENTRY
2026-07-04T13:31:13.789862,W-9,Z-6,ENTRY
2026-07-04T13:31:13.789862,W-231,Z-5,ENTRY
2026-07-04T13:31:13.789862,W-212,Z-5,ENTRY
2026-07-04T13:31:13.789862,W-154,Z-4,ENTRY
2026-07-04T13:31:13.789862,W-197,Z-4,ENTRY
2026-07-04T13:31:13.789862,W-150,Z-3,ENTRY
2026-07-04T13:56:13.789862,W-21,Z-10,ENTRY
2026-07-04T13:56:13.789862,W-81,Z-5,ENTRY
2026-07-04T13:56:13.789862,W-8,Z-7,ENTRY
2026-07-04T13:56:13.789862,W-59,Z-9,ENTRY
2026-07-04T13:56:13.789862,W-81,Z-7,ENTRY
2026-07-04T13:56:13.789862,W-230,Z-8,ENTRY
2026-07-04T13:56:13.789862,W-3,Z-3,ENTRY
2026-07-04T13:56:13.789862,W-14,Z-8,ENTRY
2026-07-04T13:56:13.789862,W-247,Z-2,ENTRY
2026-07-04T13:56:13.789862,W-197,Z-6,ENTRY
2026-07-04T13:56:13.789862,W-51,Z-8,ENTRY
2026-07-04T13:56:13.789862,W-144,Z-5,ENTRY
2026-07-04T14:21:13.789862,W-92,Z-6,ENTRY
2026-07-04T14:21:13.789862,W-185,Z-6,ENTRY
2026-07-04T14:21:13.789862,W-194,Z-4,ENTRY
2026-07-04T14:21:13.789862,W-173,Z-6,ENTRY
2026-07-04T14:21:13.789862,W-69,Z-5,ENTRY
2026-07-04T14:46:13.789862,W-195,Z-9,ENTRY
2026-07-04T14:46:13.789862,W-182,Z-10,ENTRY
2026-07-04T14:46:13.789862,W-174,Z-7,ENTRY
2026-07-04T14:46:13.789862,W-117,Z-8,ENTRY
2026-07-04T14:46:13.789862,W-179,Z-9,ENTRY
2026-07-04T14:46:13.789862,W-224,Z-9,ENTRY
2026-07-04T14:46:13.789862,W-138,Z-10,ENTRY
2026-07-04T14:46:13.789862,W-238,Z-3,ENTRY
2026-07-04T14:46:13.789862,W-250,Z-2,ENTRY
2026-07-04T14:46:13.789862,W-196,Z-1,ENTRY
2026-07-04T14:46:13.789862,W-190,Z-1,ENTRY
2026-07-04T15:11:13.789862,W-174,Z-1,ENTRY
2026-07-04T15:11:13.789862,W-237,Z-5,ENTRY
2026-07-04T15:11:13.789862,W-6,Z-10,ENTRY
2026-07-04T15:11:13.789862,W-80,Z-8,ENTRY
2026-07-04T15:11:13.789862,W-195,Z-2,ENTRY
2026-07-04T15:11:13.789862,W-32,Z-3,ENTRY
2026-07-04T15:11:13.789862,W-28,Z-8,ENTRY
2026-07-04T15:11:13.789862,W-94,Z-8,ENTRY
2026-07-04T15:11:13.789862,W-138,Z-1,ENTRY
2026-07-04T15:11:13.789862,W-229,Z-5,ENTRY
2026-07-04T15:36:13.789862,W-242,Z-1,ENTRY
2026-07-04T15:36:13.789862,W-244,Z-5,ENTRY
2026-07-04T15:36:13.789862,W-142,Z-7,ENTRY
2026-07-04T15:36:13.789862,W-105,Z-8,ENTRY
2026-07-04T15:36:13.789862,W-21,Z-9,ENTRY
2026-07-04T15:36:13.789862,W-108,Z-5,ENTRY
2026-07-04T16:01:13.789862,W-39,Z-7,ENTRY
2026-07-04T16:01:13.789862,W-33,Z-5,ENTRY
2026-07-04T16:01:13.789862,W-77,Z-8,ENTRY
2026-07-04T16:01:13.789862,W-16,Z-5,ENTRY
2026-07-04T16:01:13.789862,W-145,Z-9,ENTRY
2026-07-04T16:01:13.789862,W-107,Z-8,ENTRY
2026-07-04T16:01:13.789862,W-22,Z-2,ENTRY
2026-07-04T16:01:13.789862,W-207,Z-1,ENTRY
2026-07-04T16:26:13.789862,W-120,Z-1,ENTRY
2026-07-04T16:26:13.789862,W-60,Z-4,ENTRY
2026-07-04T16:26:13.789862,W-41,Z-6,ENTRY
2026-07-04T16:26:13.789862,W-119,Z-1,ENTRY
2026-07-04T16:26:13.789862,W-178,Z-5,ENTRY
2026-07-04T16:26:13.789862,W-169,Z-5,ENTRY
2026-07-04T16:26:13.789862,W-119,Z-4,ENTRY
2026-07-04T16:26:13.789862,W-35,Z-5,ENTRY
2026-07-04T16:26:13.789862,W-216,Z-7,ENTRY
2026-07-04T16:26:13.789862,W-169,Z-7,ENTRY
2026-07-04T16:26:13.789862,W-198,Z-9,ENTRY
2026-07-04T16:51:13.789862,W-169,Z-5,ENTRY
2026-07-04T16:51:13.789862,W-154,Z-1,ENTRY
2026-07-04T16:51:13.789862,W-164,Z-1,ENTRY
2026-07-04T16:51:13.789862,W-67,Z-4,ENTRY
2026-07-04T16:51:13.789862,W-132,Z-2,ENTRY
2026-07-04T16:51:13.789862,W-206,Z-8,ENTRY
2026-07-04T16:51:13.789862,W-114,Z-10,ENTRY
2026-07-04T16:51:13.789862,W-153,Z-9,ENTRY
2026-07-04T16:51:13.789862,W-239,Z-10,ENTRY
2026-07-04T16:51:13.789862,W-147,Z-3,ENTRY
2026-07-04T16:51:13.789862,W-67,Z-7,ENTRY
2026-07-04T17:16:13.789862,W-73,Z-8,ENTRY
2026-07-04T17:16:13.789862,W-6,Z-5,ENTRY
2026-07-04T17:16:13.789862,W-219,Z-9,ENTRY
2026-07-04T17:16:13.789862,W-32,Z-2,ENTRY
2026-07-04T17:16:13.789862,W-238,Z-4,ENTRY
2026-07-04T17:16:13.789862,W-16,Z-2,ENTRY
2026-07-04T17:16:13.789862,W-131,Z-7,ENTRY
2026-07-04T17:41:13.789862,W-63,Z-3,ENTRY
2026-07-04T17:41:13.789862,W-209,Z-5,ENTRY
2026-07-04T17:41:13.789862,W-237,Z-6,ENTRY
2026-07-04T17:41:13.789862,W-177,Z-7,ENTRY
2026-07-04T17:41:13.789862,W-209,Z-6,ENTRY
2026-07-04T18:06:13.789862,W-153,Z-2,ENTRY
2026-07-04T18:06:13.789862,W-15,Z-1,ENTRY
2026-07-04T18:06:13.789862,W-63,Z-5,ENTRY
2026-07-04T18:06:13.789862,W-62,Z-8,ENTRY
2026-07-04T18:06:13.789862,W-70,Z-4,ENTRY
2026-07-04T18:06:13.789862,W-187,Z-3,ENTRY
2026-07-04T18:06:13.789862,W-91,Z-7,ENTRY
2026-07-04T18:06:13.789862,W-207,Z-8,ENTRY
2026-07-04T18:06:13.789862,W-76,Z-1,ENTRY
2026-07-04T18:31:13.789862,W-54,Z-7,ENTRY
2026-07-04T18:31:13.789862,W-36,Z-6,ENTRY
2026-07-04T18:31:13.789862,W-24,Z-3,ENTRY
2026-07-04T18:31:13.789862,W-53,Z-2,ENTRY
2026-07-04T18:31:13.789862,W-19,Z-6,ENTRY
2026-07-04T18:31:13.789862,W-67,Z-2,ENTRY
2026-07-04T18:31:13.789862,W-164,Z-2,ENTRY
2026-07-04T18:31:13.789862,W-164,Z-3,ENTRY
2026-07-04T18:56:13.789862,W-98,Z-1,ENTRY
2026-07-04T18:56:13.789862,W-126,Z-2,ENTRY
2026-07-04T18:56:13.789862,W-64,Z-7,ENTRY
2026-07-04T18:56:13.789862,W-167,Z-10,ENTRY
2026-07-04T18:56:13.789862,W-53,Z-1,ENTRY
2026-07-04T19:21:13.789862,W-93,Z-3,ENTRY
2026-07-04T19:21:13.789862,W-46,Z-2,ENTRY
2026-07-04T19:21:13.789862,W-173,Z-5,ENTRY
2026-07-04T19:21:13.789862,W-68,Z-3,ENTRY
2026-07-04T19:21:13.789862,W-166,Z-7,ENTRY
2026-07-04T19:46:13.789862,W-168,Z-4,ENTRY
2026-07-04T19:46:13.789862,W-192,Z-6,ENTRY
2026-07-04T19:46:13.789862,W-209,Z-4,ENTRY
2026-07-04T19:46:13.789862,W-172,Z-3,ENTRY
2026-07-04T19:46:13.789862,W-31,Z-2,ENTRY
2026-07-04T19:46:13.789862,W-214,Z-7,ENTRY
2026-07-04T19:46:13.789862,W-28,Z-6,ENTRY
2026-07-04T19:46:13.789862,W-172,Z-10,ENTRY
2026-07-04T19:46:13.789862,W-147,Z-10,ENTRY
2026-07-04T19:46:13.789862,W-80,Z-5,ENTRY
2026-07-04T20:11:13.789862,W-106,Z-2,ENTRY
2026-07-04T20:11:13.789862,W-137,Z-5,ENTRY
2026-07-04T20:11:13.789862,W-218,Z-6,ENTRY
2026-07-04T20:11:13.789862,W-81,Z-4,ENTRY
2026-07-04T20:11:13.789862,W-138,Z-3,ENTRY
2026-07-04T20:11:13.789862,W-103,Z-9,ENTRY
2026-07-04T20:36:13.789862,W-185,Z-10,ENTRY
2026-07-04T20:36:13.789862,W-95,Z-1,ENTRY
2026-07-04T20:36:13.789862,W-137,Z-2,ENTRY
2026-07-04T20:36:13.789862,W-70,Z-10,ENTRY
2026-07-04T20:36:13.789862,W-149,Z-5,ENTRY
2026-07-04T20:36:13.789862,W-248,Z-1,ENTRY
2026-07-04T20:36:13.789862,W-47,Z-4,ENTRY
2026-07-04T21:01:13.789862,W-50,Z-6,ENTRY
2026-07-04T21:01:13.789862,W-143,Z-6,ENTRY
2026-07-04T21:01:13.789862,W-152,Z-4,ENTRY
2026-07-04T21:01:13.789862,W-212,Z-6,ENTRY
2026-07-04T21:01:13.789862,W-131,Z-1,ENTRY
2026-07-04T21:01:13.789862,W-178,Z-4,ENTRY
2026-07-04T21:01:13.789862,W-243,Z-6,ENTRY
2026-07-04T21:26:13.789862,W-131,Z-9,ENTRY
2026-07-04T21:26:13.789862,W-8,Z-6,ENTRY
2026-07-04T21:26:13.789862,W-8,Z-8,ENTRY
2026-07-04T21:26:13.789862,W-81,Z-1,ENTRY
2026-07-04T21:26:13.789862,W-224,Z-8,ENTRY
2026-07-04T21:51:13.789862,W-207,Z-4,ENTRY
2026-07-04T21:51:13.789862,W-93,Z-5,ENTRY
2026-07-04T21:51:13.789862,W-202,Z-5,ENTRY
2026-07-04T21:51:13.789862,W-234,Z-3,ENTRY
2026-07-04T21:51:13.789862,W-92,Z-3,ENTRY
2026-07-04T21:51:13.789862,W-72,Z-8,ENTRY
2026-07-04T21:51:13.789862,W-124,Z-5,ENTRY
2026-07-04T21:51:13.789862,W-74,Z-5,ENTRY
2026-07-04T21:51:13.789862,W-145,Z-7,ENTRY
2026-07-04T21:51:13.789862,W-68,Z-10,ENTRY
2026-07-04T21:51:13.789862,W-63,Z-1,ENTRY
2026-07-04T22:16:13.789862,W-110,Z-5,ENTRY
2026-07-04T22:16:13.789862,W-207,Z-1,ENTRY
2026-07-04T22:16:13.789862,W-13,Z-7,ENTRY
2026-07-04T22:16:13.789862,W-3,Z-7,ENTRY
2026-07-04T22:16:13.789862,W-146,Z-9,ENTRY
2026-07-04T22:16:13.789862,W-224,Z-9,ENTRY
2026-07-04T22:16:13.789862,W-237,Z-3,ENTRY
2026-07-04T22:16:13.789862,W-100,Z-5,ENTRY
2026-07-04T22:16:13.789862,W-140,Z-7,ENTRY
2026-07-04T22:41:13.789862,W-94,Z-6,ENTRY
2026-07-04T22:41:13.789862,W-206,Z-4,ENTRY
2026-07-04T22:41:13.789862,W-128,Z-8,ENTRY
2026-07-04T22:41:13.789862,W-202,Z-9,ENTRY
2026-07-04T22:41:13.789862,W-91,Z-5,ENTRY
2026-07-04T23:06:13.789862,W-6,Z-10,ENTRY
2026-07-04T23:06:13.789862,W-26,Z-3,ENTRY
2026-07-04T23:06:13.789862,W-32,Z-1,ENTRY
2026-07-04T23:06:13.789862,W-227,Z-5,ENTRY
2026-07-04T23:06:13.789862,W-7,Z-8,ENTRY
2026-07-04T23:06:13.789862,W-188,Z-4,ENTRY
2026-07-04T23:06:13.789862,W-155,Z-7,ENTRY
2026-07-04T23:06:13.789862,W-12,Z-2,ENTRY
2026-07-04T23:06:13.789862,W-194,Z-7,ENTRY
2026-07-04T23:31:13.789862,W-219,Z-4,ENTRY
2026-07-04T23:31:13.789862,W-37,Z-5,ENTRY
2026-07-04T23:31:13.789862,W-113,Z-10,ENTRY
2026-07-04T23:56:13.789862,W-93,Z-2,ENTRY
2026-07-04T23:56:13.789862,W-181,Z-8,ENTRY
2026-07-04T23:56:13.789862,W-76,Z-4,ENTRY
2026-07-04T23:56:13.789862,W-32,Z-7,ENTRY
2026-07-04T23:56:13.789862,W-199,Z-1,ENTRY
2026-07-04T23:56:13.789862,W-56,Z-3,ENTRY
2026-07-05T00:21:13.789862,W-16,Z-4,ENTRY
2026-07-05T00:21:13.789862,W-192,Z-10,ENTRY
2026-07-05T00:21:13.789862,W-77,Z-4,ENTRY
2026-07-05T00:21:13.789862,W-173,Z-10,ENTRY
2026-07-05T00:21:13.789862,W-67,Z-5,ENTRY
2026-07-05T00:21:13.789862,W-241,Z-3,ENTRY
2026-07-05T00:21:13.789862,W-118,Z-9,ENTRY
2026-07-05T00:21:13.789862,W-147,Z-6,ENTRY
2026-07-05T00:21:13.789862,W-40,Z-4,ENTRY
2026-07-05T00:46:13.789862,W-24,Z-8,ENTRY
2026-07-05T00:46:13.789862,W-152,Z-5,ENTRY
2026-07-05T00:46:13.789862,W-146,Z-7,ENTRY
2026-07-05T00:46:13.789862,W-186,Z-5,ENTRY
2026-07-05T00:46:13.789862,W-87,Z-5,ENTRY
2026-07-05T00:46:13.789862,W-155,Z-6,ENTRY
2026-07-05T00:46:13.789862,W-183,Z-10,ENTRY
2026-07-05T00:46:13.789862,W-91,Z-8,ENTRY
2026-07-05T00:46:13.789862,W-188,Z-9,ENTRY
2026-07-05T00:46:13.789862,W-225,Z-2,ENTRY
2026-07-05T00:46:13.789862,W-45,Z-8,ENTRY
2026-07-05T01:11:13.789862,W-186,Z-2,ENTRY
2026-07-05T01:11:13.789862,W-127,Z-5,ENTRY
2026-07-05T01:11:13.789862,W-175,Z-3,ENTRY
2026-07-05T01:11:13.789862,W-113,Z-2,ENTRY
2026-07-05T01:11:13.789862,W-136,Z-4,ENTRY
2026-07-05T01:11:13.789862,W-34,Z-3,ENTRY
2026-07-05T01:11:13.789862,W-239,Z-5,ENTRY
2026-07-05T01:11:13.789862,W-231,Z-1,ENTRY
2026-07-05T01:36:13.789862,W-55,Z-10,ENTRY
2026-07-05T01:36:13.789862,W-248,Z-4,ENTRY
2026-07-05T01:36:13.789862,W-101,Z-3,ENTRY
2026-07-05T01:36:13.789862,W-122,Z-7,ENTRY
2026-07-05T01:36:13.789862,W-27,Z-8,ENTRY
2026-07-05T01:36:13.789862,W-105,Z-5,ENTRY
2026-07-05T01:36:13.789862,W-182,Z-1,ENTRY
2026-07-05T02:01:13.789862,W-187,Z-7,ENTRY
2026-07-05T02:01:13.789862,W-87,Z-6,ENTRY
2026-07-05T02:01:13.789862,W-26,Z-2,ENTRY
2026-07-05T02:01:13.789862,W-42,Z-9,ENTRY
2026-07-05T02:01:13.789862,W-97,Z-4,ENTRY
2026-07-05T02:01:13.789862,W-130,Z-2,ENTRY
2026-07-05T02:01:13.789862,W-247,Z-1,ENTRY
2026-07-05T02:26:13.789862,W-2,Z-3,ENTRY
2026-07-05T02:26:13.789862,W-182,Z-3,ENTRY
2026-07-05T02:26:13.789862,W-137,Z-10,ENTRY
2026-07-05T02:26:13.789862,W-42,Z-1,ENTRY
2026-07-05T02:26:13.789862,W-123,Z-5,ENTRY
2026-07-05T02:26:13.789862,W-174,Z-6,ENTRY
2026-07-05T02:26:13.789862,W-151,Z-6,ENTRY
2026-07-05T02:26:13.789862,W-44,Z-9,ENTRY
2026-07-05T02:26:13.789862,W-184,Z-3,ENTRY
2026-07-05T02:26:13.789862,W-114,Z-7,ENTRY
2026-07-05T02:51:13.789862,W-160,Z-4,ENTRY
2026-07-05T02:51:13.789862,W-82,Z-5,ENTRY
2026-07-05T02:51:13.789862,W-56,Z-4,ENTRY
2026-07-05T02:51:13.789862,W-210,Z-8,ENTRY
2026-07-05T02:51:13.789862,W-50,Z-3,ENTRY
2026-07-05T02:51:13.789862,W-184,Z-8,ENTRY
2026-07-05T02:51:13.789862,W-134,Z-4,ENTRY
2026-07-05T02:51:13.789862,W-156,Z-7,ENTRY
2026-07-05T02:51:13.789862,W-198,Z-10,ENTRY
2026-07-05T03:16:13.789862,W-31,Z-1,ENTRY
2026-07-05T03:16:13.789862,W-4,Z-3,ENTRY
2026-07-05T03:16:13.789862,W-126,Z-8,ENTRY
2026-07-05T03:16:13.789862,W-194,Z-3,ENTRY
2026-07-05T03:16:13.789862,W-18,Z-5,ENTRY
2026-07-05T03:16:13.789862,W-50,Z-5,ENTRY
2026-07-05T03:16:13.789862,W-245,Z-9,ENTRY
2026-07-05T03:16:13.789862,W-99,Z-10,ENTRY
2026-07-05T03:16:13.789862,W-171,Z-7,ENTRY
2026-07-05T03:41:13.789862,W-56,Z-8,ENTRY
2026-07-05T03:41:13.789862,W-18,Z-6,ENTRY
2026-07-05T03:41:13.789862,W-232,Z-6,ENTRY
2026-07-05T03:41:13.789862,W-122,Z-4,ENTRY
2026-07-05T03:41:13.789862,W-29,Z-1,ENTRY
2026-07-05T03:41:13.789862,W-2,Z-9,ENTRY
2026-07-05T03:41:13.789862,W-146,Z-9,ENTRY
2026-07-05T03:41:13.789862,W-50,Z-2,ENTRY
2026-07-05T03:41:13.789862,W-143,Z-8,ENTRY
2026-07-05T04:06:13.789862,W-8,Z-10,ENTRY
2026-07-05T04:06:13.789862,W-93,Z-1,ENTRY
2026-07-05T04:06:13.789862,W-122,Z-10,ENTRY
2026-07-05T04:06:13.789862,W-54,Z-4,ENTRY
2026-07-05T04:06:13.789862,W-120,Z-8,ENTRY
2026-07-05T04:06:13.789862,W-218,Z-4,ENTRY
2026-07-05T04:06:13.789862,W-27,Z-3,ENTRY
2026-07-05T04:06:13.789862,W-157,Z-8,ENTRY
2026-07-05T04:31:13.789862,W-241,Z-2,ENTRY
2026-07-05T04:31:13.789862,W-190,Z-5,ENTRY
2026-07-05T04:31:13.789862,W-133,Z-6,ENTRY
2026-07-05T04:31:13.789862,W-14,Z-3,ENTRY
2026-07-05T04:31:13.789862,W-176,Z-8,ENTRY
2026-07-05T04:31:13.789862,W-172,Z-6,ENTRY
2026-07-05T04:31:13.789862,W-156,Z-1,ENTRY
2026-07-05T04:56:13.789862,W-106,Z-9,ENTRY
2026-07-05T04:56:13.789862,W-184,Z-1,ENTRY
2026-07-05T04:56:13.789862,W-1,Z-10,ENTRY
2026-07-05T04:56:13.789862,W-16,Z-8,ENTRY
2026-07-05T04:56:13.789862,W-39,Z-3,ENTRY
2026-07-05T04:56:13.789862,W-8,Z-9,ENTRY
2026-07-05T04:56:13.789862,W-168,Z-8,ENTRY
2026-07-05T05:21:13.789862,W-224,Z-3,ENTRY
2026-07-05T05:21:13.789862,W-242,Z-2,ENTRY
2026-07-05T05:21:13.789862,W-134,Z-10,ENTRY
2026-07-05T05:21:13.789862,W-217,Z-5,ENTRY
2026-07-05T05:21:13.789862,W-89,Z-3,ENTRY
2026-07-05T05:21:13.789862,W-63,Z-10,ENTRY
2026-07-05T05:46:13.789862,W-146,Z-7,ENTRY
2026-07-05T05:46:13.789862,W-198,Z-1,ENTRY
2026-07-05T05:46:13.789862,W-34,Z-4,ENTRY
2026-07-05T05:46:13.789862,W-54,Z-2,ENTRY
2026-07-05T05:46:13.789862,W-209,Z-6,ENTRY
2026-07-05T05:46:13.789862,W-208,Z-10,ENTRY
2026-07-05T05:46:13.789862,W-133,Z-8,ENTRY
2026-07-05T05:46:13.789862,W-30,Z-8,ENTRY
2026-07-05T06:11:13.789862,W-115,Z-10,ENTRY
2026-07-05T06:11:13.789862,W-8,Z-4,ENTRY
2026-07-05T06:11:13.789862,W-43,Z-4,ENTRY
2026-07-05T06:11:13.789862,W-4,Z-9,ENTRY
2026-07-05T06:11:13.789862,W-135,Z-9,ENTRY
2026-07-05T06:11:13.789862,W-15,Z-7,ENTRY
2026-07-05T06:11:13.789862,W-222,Z-1,ENTRY
2026-07-05T06:11:13.789862,W-227,Z-10,ENTRY
2026-07-05T06:11:13.789862,W-73,Z-2,ENTRY
2026-07-05T06:11:13.789862,W-120,Z-6,ENTRY
2026-07-05T06:36:13.789862,W-44,Z-5,ENTRY
2026-07-05T06:36:13.789862,W-32,Z-4,ENTRY
2026-07-05T06:36:13.789862,W-239,Z-1,ENTRY
2026-07-05T06:36:13.789862,W-13,Z-8,ENTRY
2026-07-05T06:36:13.789862,W-132,Z-9,ENTRY
2026-07-05T07:01:13.789862,W-127,Z-6,ENTRY
