timestamp,zone_id,sensor_anomaly_score,active_permits,permit_overlap_count,has_hot_work,has_confined_space,has_electrical_isolation,simops_conflict,worker_count,worker_exposure_duration,maintenance_overdue,equipment_health_avg,recent_near_miss_count,shift_change,risk_score,is_incident_imminent,combustible_gas_val,combustible_gas_avg_30m,combustible_gas_std_30m,combustible_gas_slope_30m,toxic_gas_val,toxic_gas_avg_30m,toxic_gas_std_30m,toxic_gas_slope_30m,oxygen_val,oxygen_avg_30m,oxygen_std_30m,oxygen_slope_30m,ventilation_val,ventilation_avg_30m,ventilation_std_30m,ventilation_slope_30m,pressure_val,pressure_avg_30m,pressure_std_30m,pressure_slope_30m,vibration_val,vibration_avg_30m,vibration_std_30m,vibration_slope_30m,temperature_val,temperature_avg_30m,temperature_std_30m,temperature_slope_30m
2026-07-03T05:41:37.608452,Z-8,0.124,0,0,0,0,0,0,32,79,185,94.185,0,0,10.2,0,0.211,0.234,0.013,-0.001,0.234,0.225,0.007,0.0,21.13,21.158,0.018,-0.002,94.201,94.172,0.094,0.006,9.316,9.294,0.054,-0.004,1.438,1.462,0.029,-0.002,25.25,25.214,0.061,-0.003
2026-07-03T05:46:37.608452,Z-2,0.117,2,1,0,1,0,1,23,60,155,95.038,0,0,9.43,0,0.135,0.141,0.013,-0.001,0.085,0.042,0.028,0.003,20.976,20.949,0.014,0.001,94.684,94.816,0.091,-0.004,10.667,10.761,0.066,-0.006,1.222,1.235,0.022,-0.002,26.596,26.701,0.175,-0.016
2026-07-03T05:46:37.608452,Z-3,0.15,3,2,0,1,0,1,26,57,175,96.66000000000001,0,0,5.21,0,0.164,0.174,0.009,-0.001,1.417,1.427,0.007,-0.0,20.08,20.084,0.005,0.0,94.826,94.962,0.119,-0.011,9.236,9.163,0.057,0.006,1.598,1.578,0.014,0.0,19.285,19.155,0.076,0.002
2026-07-03T05:46:37.608452,Z-4,0.011,1,0,0,0,1,0,22,45,133,96.854,0,0,5.1,0,0.125,0.121,0.009,0.001,0.218,0.235,0.011,-0.001,21.185,21.188,0.006,-0.0,94.589,94.587,0.071,0.003,7.582,7.553,0.038,0.003,1.662,1.627,0.02,0.002,22.106,21.98,0.095,0.0
2026-07-03T05:51:37.608452,Z-2,0.254,2,1,0,1,0,1,23,79,155,95.038,0,0,5.59,0,0.152,0.139,0.009,0.0,0.093,0.058,0.027,0.003,20.984,20.956,0.019,0.002,94.587,94.762,0.113,-0.007,10.641,10.723,0.057,-0.005,1.234,1.234,0.022,-0.002,26.589,26.649,0.153,-0.012
2026-07-03T05:51:37.608452,Z-3,0.052,3,2,0,1,0,1,26,59,175,96.66000000000001,0,0,9.87,0,0.177,0.172,0.007,-0.0,1.419,1.424,0.007,-0.0,20.08,20.084,0.004,-0.0,94.942,94.923,0.069,-0.003,9.27,9.188,0.065,0.007,1.577,1.575,0.011,0.001,19.219,19.156,0.077,0.006
2026-07-03T05:51:37.608452,Z-4,0.296,2,1,0,0,1,1,22,85,133,96.854,0,0,11.47,0,0.125,0.125,0.003,0.0,0.229,0.232,0.009,-0.0,21.178,21.186,0.007,-0.0,94.757,94.63,0.082,0.005,7.656,7.582,0.039,0.003,1.693,1.639,0.031,0.004,21.919,21.965,0.096,-0.0
2026-07-03T05:51:37.608452,Z-7,0.257,2,1,0,0,0,1,30,43,207,94.28714285714285,0,0,8.51,0,0.102,0.109,0.009,-0.001,0.129,0.094,0.022,0.003,21.155,21.146,0.009,0.0,94.483,94.632,0.108,-0.009,9.923,9.91,0.053,0.004,1.068,1.038,0.024,0.002,24.883,24.941,0.12,-0.009
2026-07-03T05:51:37.608452,Z-8,0.258,0,0,0,0,0,0,32,89,185,94.185,0,0,9.75,0,0.222,0.226,0.014,-0.001,0.25,0.233,0.012,0.001,21.139,21.144,0.014,-0.001,94.258,94.246,0.068,0.004,9.281,9.277,0.041,0.001,1.469,1.455,0.018,0.001,25.419,25.266,0.114,0.011
2026-07-03T05:51:37.608452,Z-9,0.039,1,0,0,0,1,0,25,48,172,92.83285714285714,0,0,8.27,0,0.216,0.193,0.015,0.002,0.155,0.167,0.006,-0.001,20.54,20.559,0.015,0.0,93.568,93.335,0.159,0.019,10.089,9.941,0.098,0.011,0.999,1.009,0.027,-0.002,20.662,20.897,0.135,-0.015
2026-07-03T05:56:37.608452,Z-3,0.286,2,1,0,1,0,1,26,26,175,96.66000000000001,0,0,5.78,0,0.167,0.169,0.004,0.0,1.407,1.422,0.01,-0.001,20.078,20.083,0.005,-0.0,94.873,94.898,0.055,-0.0,9.239,9.217,0.038,0.004,1.537,1.569,0.018,-0.0,19.109,19.154,0.078,0.004
2026-07-03T05:56:37.608452,Z-4,0.483,2,1,0,0,1,1,22,27,133,96.854,0,0,10.0,0,0.143,0.128,0.007,0.0,0.21,0.229,0.012,-0.001,21.161,21.182,0.012,-0.001,94.798,94.672,0.092,0.006,7.663,7.602,0.044,0.004,1.728,1.661,0.04,0.005,25.0,22.46,1.14,0.089
2026-07-03T06:01:37.608452,Z-4,0.504,2,1,0,0,1,1,22,34,133,96.854,0,0,10.72,0,0.135,0.13,0.007,0.0,0.206,0.224,0.015,-0.002,21.175,21.181,0.012,-0.001,94.882,94.716,0.115,0.01,7.618,7.613,0.039,0.003,1.757,1.684,0.047,0.005,57.4,28.361,13.035,1.069
2026-07-03T06:06:37.608452,Z-1,0.186,0,0,0,0,0,0,26,28,215,94.76428571428572,0,0,5.91,0,0.086,0.106,0.023,-0.003,0.352,0.354,0.005,-0.0,21.003,21.017,0.012,0.0,91.922,92.1,0.123,-0.014,9.383,9.441,0.036,-0.003,1.18,1.183,0.013,-0.001,23.875,23.767,0.105,0.004
2026-07-03T06:06:37.608452,Z-3,0.053,2,1,0,1,0,1,26,19,175,96.66000000000001,0,0,11.42,0,0.131,0.16,0.015,-0.001,1.418,1.415,0.007,-0.0,20.052,20.072,0.012,-0.001,94.706,94.859,0.091,-0.009,9.269,9.238,0.026,0.001,1.488,1.545,0.04,-0.004,19.105,19.152,0.074,-0.004
2026-07-03T06:06:37.608452,Z-4,0.749,2,1,0,0,1,1,22,45,133,96.854,0,0,11.44,0,0.135,0.131,0.007,0.001,0.221,0.22,0.01,-0.001,21.18,21.177,0.008,-0.0,95.039,94.769,0.167,0.019,7.583,7.609,0.041,0.002,1.782,1.711,0.05,0.006,89.8,39.694,25.757,2.561
2026-07-03T06:06:37.608452,Z-5,0.209,1,0,1,0,0,0,19,83,161,94.54333333333334,0,0,6.65,0,0.016,0.026,0.008,-0.001,0.061,0.053,0.017,0.002,20.653,20.656,0.007,-0.001,94.543,94.596,0.067,-0.001,13.262,13.208,0.046,0.004,1.188,1.185,0.019,0.001,21.669,21.468,0.162,0.018
2026-07-03T06:06:37.608452,Z-9,0.19,1,0,0,0,1,0,25,34,172,92.83285714285714,0,0,11.85,0,0.258,0.227,0.021,0.002,0.17,0.162,0.005,0.0,20.501,20.536,0.028,-0.003,93.65,93.501,0.1,0.009,10.007,10.023,0.041,0.001,0.882,0.959,0.045,-0.004,20.65,20.752,0.115,-0.008
2026-07-03T06:11:37.608452,Z-2,0.107,2,1,0,1,1,1,23,48,155,95.038,0,0,11.66,0,0.134,0.144,0.011,-0.0,0.068,0.078,0.01,-0.001,20.96,20.972,0.008,-0.001,94.257,94.465,0.146,-0.016,10.759,10.694,0.044,0.005,1.269,1.256,0.022,0.002,26.583,26.603,0.071,0.002
2026-07-03T06:11:37.608452,Z-3,0.151,2,1,0,1,0,1,26,69,175,96.66000000000001,0,0,10.97,0,0.142,0.155,0.016,-0.002,1.427,1.415,0.007,0.0,20.057,20.068,0.012,-0.001,94.836,94.833,0.071,-0.004,9.22,9.238,0.026,-0.001,1.523,1.537,0.039,-0.004,19.148,19.16,0.07,-0.006
2026-07-03T06:11:37.608452,Z-4,0.627,2,1,0,0,1,1,22,76,133,96.854,0,0,12.16,0,0.136,0.133,0.006,0.0,0.207,0.215,0.008,-0.0,21.17,21.175,0.008,-0.0,94.988,94.842,0.15,0.017,7.646,7.625,0.033,0.0,1.762,1.731,0.042,0.005,122.2,56.404,38.291,4.209
2026-07-03T06:11:37.608452,Z-5,0.223,1,0,1,0,0,0,19,13,161,94.54333333333334,0,0,10.62,0,0.011,0.021,0.008,-0.001,0.043,0.056,0.013,0.0,20.66,20.654,0.005,0.0,94.348,94.551,0.112,-0.007,13.322,13.226,0.063,0.007,1.224,1.197,0.016,0.001,21.588,21.537,0.097,0.009
2026-07-03T06:11:37.608452,Z-7,0.108,2,1,0,0,0,1,30,30,207,94.28714285714285,0,0,6.46,0,0.048,0.084,0.022,-0.002,0.13,0.12,0.009,0.0,21.175,21.16,0.012,0.001,94.952,94.718,0.175,0.02,9.949,9.918,0.044,0.002,0.978,1.025,0.04,-0.004,24.632,24.761,0.123,-0.013
2026-07-03T06:11:37.608452,Z-8,0.141,1,0,0,0,1,0,32,49,185,94.185,0,0,10.73,0,0.244,0.235,0.014,0.001,0.262,0.264,0.013,0.001,21.116,21.132,0.011,-0.001,94.737,94.499,0.176,0.019,9.175,9.241,0.048,-0.005,1.441,1.45,0.021,-0.001,25.533,25.384,0.09,0.001
2026-07-03T06:16:37.608452,Z-4,0.759,1,0,0,0,1,0,22,27,133,96.854,0,0,12.88,0,0.14,0.136,0.006,0.0,0.194,0.211,0.011,-0.001,21.157,21.17,0.009,-0.0,94.816,94.88,0.102,0.006,7.68,7.641,0.032,0.0,1.8,1.754,0.035,0.004,154.6,78.486,48.883,5.642
2026-07-03T06:21:37.608452,Z-2,0.095,1,0,0,0,1,0,23,63,155,95.038,0,0,10.0,0,0.151,0.144,0.01,-0.0,0.085,0.074,0.007,0.0,20.948,20.96,0.012,-0.001,94.28,94.344,0.092,-0.008,10.71,10.717,0.034,0.002,1.314,1.283,0.02,0.002,26.831,26.654,0.108,0.008
2026-07-03T06:21:37.608452,Z-4,0.435,1,0,0,0,1,0,22,69,133,96.854,0,0,13.6,0,0.137,0.138,0.003,-0.0,0.192,0.205,0.01,-0.001,21.147,21.165,0.011,-0.001,94.867,94.898,0.088,0.001,7.641,7.639,0.031,0.001,1.751,1.763,0.023,0.001,187.0,106.0,55.334,6.48
2026-07-03T06:21:37.608452,Z-5,0.011,1,0,1,0,0,0,19,76,161,94.54333333333334,0,0,6.85,0,0.014,0.015,0.005,-0.0,0.055,0.058,0.011,-0.001,20.633,20.649,0.008,-0.0,94.416,94.483,0.101,-0.009,13.315,13.288,0.052,0.005,1.282,1.227,0.039,0.004,21.685,21.641,0.078,0.006
2026-07-03T06:21:37.608452,Z-8,0.003,2,1,0,0,1,1,32,54,185,94.185,0,0,9.94,0,0.243,0.242,0.006,-0.0,0.255,0.265,0.012,-0.001,21.111,21.124,0.015,-0.002,94.7,94.639,0.12,0.012,9.178,9.215,0.034,-0.001,1.455,1.441,0.015,0.001,25.554,25.437,0.131,0.012
2026-07-03T06:26:37.608452,Z-1,0.293,1,0,0,0,0,0,26,45,215,94.76428571428572,0,0,9.03,0,0.079,0.078,0.007,-0.0,0.397,0.371,0.019,0.002,21.018,21.019,0.009,0.0,91.975,91.932,0.034,-0.001,9.277,9.344,0.049,-0.004,1.158,1.152,0.023,-0.001,23.885,23.903,0.093,0.004
2026-07-03T06:26:37.608452,Z-2,0.28,2,1,0,0,1,1,23,36,155,95.038,0,0,9.16,0,0.134,0.14,0.008,-0.0,0.079,0.075,0.007,0.0,20.957,20.957,0.009,-0.001,94.478,94.341,0.087,0.002,10.615,10.711,0.047,-0.003,1.332,1.293,0.026,0.003,26.869,26.716,0.105,0.008
2026-07-03T06:26:37.608452,Z-3,0.209,1,0,0,0,0,0,26,44,175,96.66000000000001,0,0,7.91,0,0.136,0.14,0.006,-0.0,1.428,1.42,0.008,0.001,20.057,20.056,0.003,-0.0,94.909,94.784,0.086,0.003,9.226,9.209,0.035,-0.001,1.532,1.523,0.023,0.002,19.14,19.123,0.038,0.001
2026-07-03T06:26:37.608452,Z-4,0.455,1,0,0,0,1,0,22,66,133,96.854,0,0,14.32,0,0.123,0.134,0.005,-0.0,0.2,0.203,0.01,-0.001,21.128,21.16,0.018,-0.002,95.044,94.939,0.088,0.001,7.681,7.642,0.034,0.003,1.724,1.763,0.024,-0.001,219.4,138.4,55.334,6.48
2026-07-03T06:26:37.608452,Z-5,0.027,1,0,1,0,0,0,19,80,161,94.54333333333334,0,0,6.22,0,0.0,0.011,0.006,-0.001,0.059,0.057,0.01,-0.0,20.63,20.646,0.011,-0.001,94.584,94.49,0.106,-0.004,13.246,13.296,0.04,0.0,1.262,1.24,0.034,0.003,21.784,21.672,0.091,0.009
2026-07-03T06:26:37.608452,Z-10,0.113,0,0,0,0,0,0,27,16,143,93.424,0,0,8.44,0,0.075,0.076,0.008,0.001,0.437,0.418,0.011,0.001,20.853,20.85,0.014,0.001,93.97,94.122,0.092,-0.003,0.0,0.0,0.0,0.0,1.734,1.654,0.046,0.005,18.209,18.155,0.099,-0.005
2026-07-03T06:31:37.608452,Z-1,0.065,1,0,0,0,0,0,26,12,215,94.76428571428572,0,0,11.21,0,0.092,0.081,0.008,0.0,0.377,0.376,0.016,0.001,21.004,21.016,0.01,0.0,92.09,91.95,0.068,0.006,9.258,9.317,0.044,-0.004,1.115,1.144,0.025,-0.001,24.06,23.948,0.093,0.004
2026-07-03T06:31:37.608452,Z-2,0.105,2,1,0,0,1,1,23,27,155,95.038,0,0,9.54,0,0.127,0.136,0.008,-0.0,0.063,0.072,0.008,0.0,20.941,20.953,0.01,-0.001,94.608,94.388,0.131,0.009,10.602,10.694,0.062,-0.007,1.353,1.309,0.028,0.003,26.682,26.708,0.105,0.007
2026-07-03T06:31:37.608452,Z-4,0.631,0,0,0,0,0,0,22,83,133,96.854,0,0,15.04,0,0.115,0.131,0.009,-0.001,0.201,0.202,0.01,-0.001,21.134,21.153,0.019,-0.002,95.02,94.962,0.088,0.001,7.641,7.645,0.033,0.002,1.689,1.751,0.037,-0.004,251.8,170.8,55.334,6.48
2026-07-03T06:31:37.608452,Z-10,0.147,0,0,0,0,0,0,27,47,143,93.424,0,0,11.59,0,0.056,0.075,0.01,-0.001,0.42,0.421,0.008,0.001,20.861,20.856,0.007,0.0,93.806,94.083,0.15,-0.016,0.0,0.0,0.0,0.0,1.742,1.677,0.05,0.006,18.352,18.181,0.124,0.003
2026-07-03T06:36:37.608452,Z-2,0.109,2,1,0,0,1,1,23,17,155,95.038,0,0,8.65,0,0.142,0.138,0.008,-0.0,0.071,0.073,0.007,-0.0,20.944,20.949,0.007,-0.0,94.564,94.409,0.146,0.016,10.694,10.686,0.059,-0.005,1.371,1.323,0.034,0.004,26.425,26.674,0.149,-0.004
2026-07-03T06:36:37.608452,Z-3,0.266,1,0,0,0,0,0,26,23,175,96.66000000000001,0,0,8.64,0,0.13,0.138,0.004,-0.0,1.44,1.426,0.007,0.0,20.057,20.054,0.005,-0.0,94.802,94.789,0.08,0.002,9.154,9.184,0.029,-0.002,1.438,1.512,0.04,-0.003,18.94,19.073,0.095,-0.009
2026-07-03T06:36:37.608452,Z-4,0.483,0,0,0,0,0,0,22,31,133,96.854,0,0,15.76,0,0.13,0.13,0.009,-0.001,0.203,0.199,0.005,0.0,21.15,21.148,0.014,-0.001,94.851,94.931,0.089,0.001,7.649,7.656,0.017,-0.0,1.703,1.738,0.037,-0.004,284.2,203.2,55.334,6.48
2026-07-03T06:36:37.608452,Z-10,0.225,0,0,0,0,0,0,27,45,143,93.424,0,0,6.34,0,0.049,0.072,0.014,-0.002,0.406,0.42,0.009,-0.0,20.844,20.856,0.006,-0.001,93.706,94.001,0.193,-0.022,0.0,0.0,0.0,0.0,1.715,1.695,0.04,0.004,18.204,18.163,0.111,0.008
2026-07-03T06:41:37.608452,Z-4,0.575,0,0,0,0,0,0,22,69,133,96.854,0,0,16.48,0,0.144,0.131,0.01,-0.0,0.192,0.197,0.005,0.0,21.165,21.147,0.013,0.0,95.025,94.937,0.094,0.006,7.711,7.667,0.026,0.001,1.733,1.733,0.036,-0.003,316.6,235.6,55.334,6.48
2026-07-03T06:41:37.608452,Z-6,0.151,0,0,0,0,0,0,20,51,143,96.842,0,0,11.06,0,0.387,0.375,0.013,0.001,0.0,0.0,0.0,0.0,21.196,21.196,0.006,-0.0,94.616,94.621,0.051,-0.001,8.126,8.134,0.019,-0.001,1.787,1.793,0.009,0.0,27.882,27.665,0.185,0.02
2026-07-03T06:41:37.608452,Z-8,0.237,2,1,0,0,1,1,32,80,185,94.185,0,0,6.72,0,0.243,0.24,0.01,0.001,0.297,0.271,0.017,0.002,21.122,21.111,0.005,0.0,94.903,94.773,0.081,0.008,9.155,9.167,0.049,-0.005,1.364,1.4,0.039,-0.004,25.64,25.733,0.147,0.007
2026-07-03T06:41:37.608452,Z-9,0.047,1,0,0,0,1,0,25,23,172,92.83285714285714,0,0,5.52,0,0.189,0.202,0.013,-0.001,0.219,0.194,0.016,0.002,20.508,20.519,0.009,-0.0,93.893,93.654,0.143,0.015,9.898,9.905,0.032,0.002,0.865,0.813,0.026,0.002,20.528,20.465,0.133,-0.007
2026-07-03T06:46:37.608452,Z-1,0.12,1,0,0,0,0,0,26,72,215,94.76428571428572,0,0,5.51,0,0.076,0.085,0.007,0.0,0.401,0.388,0.009,-0.0,21.023,21.014,0.009,-0.0,91.893,91.961,0.07,-0.0,9.158,9.256,0.061,-0.007,1.156,1.144,0.016,-0.0,23.94,24.018,0.084,0.002
2026-07-03T06:46:37.608452,Z-4,0.656,0,0,0,0,0,0,22,63,133,96.854,0,0,17.2,0,0.126,0.129,0.01,0.0,0.177,0.194,0.009,-0.001,21.167,21.149,0.014,0.001,94.981,94.965,0.077,0.002,7.741,7.677,0.038,0.003,1.749,1.725,0.023,0.0,349.0,268.0,55.334,6.48
2026-07-03T06:46:37.608452,Z-6,0.121,0,0,0,0,0,0,20,45,143,96.842,0,0,8.35,0,0.379,0.378,0.012,0.001,0.0,0.0,0.0,0.0,21.181,21.193,0.008,-0.001,94.484,94.596,0.071,-0.004,8.102,8.127,0.021,-0.001,1.8,1.797,0.005,-0.0,28.007,27.769,0.172,0.019
2026-07-03T06:46:37.608452,Z-7,0.139,2,1,1,0,0,1,30,56,207,94.28714285714285,0,0,6.77,0,0.082,0.063,0.01,0.001,0.169,0.149,0.015,0.001,21.165,21.168,0.01,-0.001,95.122,95.0,0.08,0.003,10.003,9.947,0.048,0.005,0.946,1.002,0.032,-0.003,24.792,24.681,0.133,0.01
2026-07-03T06:46:37.608452,Z-8,0.175,2,1,0,0,1,1,32,35,185,94.185,0,0,9.4,0,0.227,0.239,0.011,-0.0,0.296,0.279,0.015,0.002,21.108,21.111,0.005,0.0,94.998,94.816,0.114,0.013,9.09,9.138,0.032,-0.003,1.322,1.381,0.044,-0.005,25.482,25.714,0.169,-0.005
2026-07-03T06:51:37.608452,Z-2,0.268,2,1,0,0,1,1,23,74,155,95.038,0,0,10.72,0,0.116,0.128,0.008,-0.001,0.032,0.059,0.015,-0.002,20.92,20.94,0.011,-0.001,94.785,94.655,0.114,0.013,10.727,10.652,0.045,0.004,1.324,1.349,0.018,-0.0,26.312,26.567,0.191,-0.019
2026-07-03T06:51:37.608452,Z-3,0.022,1,0,0,0,0,0,26,16,175,96.66000000000001,0,0,5.21,0,0.108,0.124,0.011,-0.001,1.429,1.43,0.006,0.0,20.045,20.052,0.006,-0.0,94.806,94.797,0.067,-0.004,9.217,9.177,0.032,-0.001,1.466,1.457,0.044,-0.003,18.921,18.959,0.09,-0.007
2026-07-03T06:51:37.608452,Z-4,0.766,0,0,0,0,0,0,22,51,133,96.854,0,0,17.92,0,0.137,0.129,0.01,0.001,0.179,0.192,0.011,-0.001,21.16,21.151,0.015,0.002,95.139,95.01,0.086,0.003,7.665,7.681,0.035,0.002,1.771,1.728,0.027,0.003,381.4,300.4,55.334,6.48
2026-07-03T06:51:37.608452,Z-5,0.045,1,0,1,0,0,0,19,88,161,94.54333333333334,0,0,9.79,0,0.004,0.007,0.009,0.001,0.065,0.068,0.006,-0.0,20.642,20.642,0.008,0.001,95.064,94.838,0.158,0.018,13.344,13.315,0.035,0.002,1.296,1.298,0.022,0.002,22.155,21.87,0.171,0.018
2026-07-03T06:51:37.608452,Z-6,0.035,0,0,0,0,0,0,20,13,143,96.842,0,0,5.25,0,0.364,0.38,0.009,-0.0,0.0,0.0,0.0,0.0,21.168,21.188,0.011,-0.001,94.554,94.575,0.061,-0.002,8.067,8.117,0.03,-0.003,1.8,1.798,0.005,-0.0,27.895,27.819,0.157,0.015
2026-07-03T06:56:37.608452,Z-4,0.701,0,0,0,0,0,0,22,51,133,96.854,0,0,18.64,0,0.138,0.132,0.01,0.001,0.167,0.186,0.013,-0.001,21.156,21.155,0.011,0.001,94.943,94.993,0.088,0.003,7.593,7.667,0.048,-0.001,1.752,1.733,0.028,0.003,413.8,332.8,55.334,6.48
2026-07-03T07:01:37.608452,Z-3,0.296,2,1,1,0,0,1,26,59,175,96.66000000000001,0,0,7.61,0,0.124,0.117,0.008,-0.0,1.431,1.431,0.005,-0.0,20.052,20.054,0.005,-0.0,94.486,94.71,0.118,-0.011,9.199,9.181,0.029,0.003,1.497,1.446,0.032,0.003,18.78,18.869,0.072,-0.006
2026-07-03T07:01:37.608452,Z-4,0.608,1,0,0,0,0,0,22,75,133,96.854,0,0,19.36,0,0.143,0.136,0.006,0.0,0.156,0.179,0.016,-0.002,21.167,21.161,0.006,0.0,95.142,95.014,0.104,0.008,7.527,7.648,0.071,-0.006,1.77,1.746,0.023,0.002,446.2,365.2,55.334,6.48
2026-07-03T07:01:37.608452,Z-10,0.234,1,0,1,0,0,0,27,28,143,93.424,0,0,5.54,0,0.061,0.047,0.008,0.001,0.425,0.409,0.01,0.001,20.809,20.821,0.013,-0.001,93.641,93.64,0.069,-0.001,0.0,0.0,0.0,0.0,1.752,1.708,0.025,0.001,18.211,18.231,0.069,0.003
2026-07-03T07:06:37.608452,Z-4,0.785,1,0,0,0,0,0,22,18,133,96.854,0,0,20.08,0,0.127,0.136,0.007,-0.0,0.159,0.172,0.012,-0.001,21.169,21.164,0.005,0.0,95.065,95.049,0.075,0.003,7.593,7.638,0.074,-0.007,1.8,1.762,0.021,0.002,478.6,397.6,55.334,6.48
2026-07-03T07:06:37.608452,Z-6,0.235,0,0,0,0,0,0,20,29,143,96.842,0,0,9.36,0,0.365,0.372,0.009,-0.001,0.0,0.0,0.0,0.0,21.164,21.17,0.015,-0.001,94.32,94.517,0.105,-0.008,8.137,8.094,0.032,-0.0,1.757,1.784,0.016,-0.001,28.077,28.047,0.137,0.011
2026-07-03T07:06:37.608452,Z-7,0.221,2,1,1,0,0,1,30,63,207,94.28714285714285,0,0,8.34,0,0.129,0.1,0.02,0.002,0.173,0.178,0.016,0.001,21.15,21.159,0.005,-0.001,94.907,94.956,0.111,-0.009,10.087,10.05,0.039,0.004,0.851,0.912,0.05,-0.006,24.367,24.619,0.164,-0.018
2026-07-03T07:11:37.608452,Z-4,0.608,1,0,0,0,0,0,22,49,133,96.854,0,0,20.8,0,0.119,0.132,0.008,-0.0,0.162,0.167,0.009,-0.001,21.158,21.163,0.005,-0.0,94.94,95.035,0.085,-0.001,7.556,7.613,0.071,-0.007,1.8,1.773,0.02,0.002,511.0,430.0,55.334,6.48
2026-07-03T07:11:37.608452,Z-5,0.236,2,1,0,0,1,1,19,39,161,94.54333333333334,0,0,10.97,0,0.004,0.018,0.011,-0.0,0.093,0.081,0.016,0.002,20.652,20.647,0.005,-0.0,95.113,95.061,0.05,0.004,13.58,13.424,0.09,0.01,1.294,1.313,0.014,-0.0,22.392,22.225,0.142,0.013
2026-07-03T07:11:37.608452,Z-9,0.225,0,0,0,0,0,0,25,48,172,92.83285714285714,0,0,5.49,0,0.203,0.183,0.013,0.001,0.209,0.222,0.014,-0.001,20.47,20.496,0.014,-0.002,94.045,94.06,0.081,0.004,9.846,9.821,0.041,-0.001,0.821,0.876,0.031,-0.002,20.971,20.66,0.169,0.017
2026-07-03T07:16:37.608452,Z-2,0.227,2,1,0,0,1,1,23,60,155,95.038,0,0,7.97,0,0.113,0.104,0.009,-0.0,0.088,0.064,0.019,0.002,20.894,20.909,0.01,-0.001,94.251,94.539,0.185,-0.021,10.537,10.687,0.079,-0.008,1.224,1.261,0.037,-0.004,26.027,26.276,0.118,-0.01
2026-07-03T07:16:37.608452,Z-4,0.522,1,0,0,0,0,0,22,37,133,96.854,0,0,21.52,0,0.104,0.128,0.013,-0.001,0.182,0.167,0.01,0.0,21.148,21.16,0.007,-0.0,94.812,95.007,0.119,-0.01,7.589,7.587,0.042,-0.002,1.8,1.782,0.019,0.002,543.4,462.4,55.334,6.48
2026-07-03T07:16:37.608452,Z-6,0.203,1,0,0,0,0,0,20,83,143,96.842,0,0,9.45,0,0.38,0.37,0.007,0.001,0.0,0.0,0.0,0.0,21.15,21.159,0.006,-0.0,94.542,94.489,0.106,-0.006,8.127,8.098,0.034,0.003,1.725,1.767,0.024,-0.003,28.37,28.154,0.148,0.013
2026-07-03T07:21:37.608452,Z-4,0.472,1,0,0,0,0,0,22,11,133,96.854,0,0,22.24,0,0.089,0.12,0.019,-0.002,0.191,0.17,0.013,0.001,21.139,21.156,0.01,-0.001,94.947,94.975,0.105,-0.006,7.549,7.568,0.025,-0.0,1.755,1.779,0.021,0.001,575.8,494.8,55.334,6.48
2026-07-03T07:21:37.608452,Z-6,0.008,1,0,0,0,0,0,20,33,143,96.842,0,0,9.88,0,0.398,0.376,0.012,0.001,0.0,0.0,0.0,0.0,21.135,21.153,0.009,-0.001,94.676,94.509,0.126,0.002,8.167,8.115,0.039,0.004,1.705,1.752,0.029,-0.003,28.263,28.215,0.095,0.005
2026-07-03T07:21:37.608452,Z-9,0.051,0,0,0,0,0,0,25,30,172,92.83285714285714,0,0,6.44,0,0.187,0.189,0.01,0.001,0.228,0.218,0.011,-0.0,20.504,20.49,0.011,-0.0,94.055,94.075,0.068,0.001,9.814,9.819,0.038,0.002,0.848,0.862,0.033,-0.003,20.988,20.785,0.182,0.02
2026-07-03T07:26:37.608452,Z-2,0.136,2,1,0,0,1,1,23,41,155,95.038,0,0,7.23,0,0.134,0.111,0.017,0.002,0.074,0.075,0.008,0.0,20.886,20.896,0.013,-0.001,94.101,94.338,0.204,-0.023,10.577,10.627,0.081,-0.008,1.215,1.229,0.019,-0.002,26.341,26.234,0.118,-0.004
2026-07-03T07:26:37.608452,Z-4,0.546,1,0,0,0,0,0,22,12,133,96.854,0,0,22.96,0,0.076,0.11,0.023,-0.003,0.185,0.173,0.014,0.001,21.152,21.156,0.011,-0.001,94.964,94.979,0.104,-0.008,7.478,7.549,0.039,-0.002,1.749,1.779,0.022,-0.001,608.2,527.2,55.334,6.48
2026-07-03T07:26:37.608452,Z-6,0.061,2,1,0,0,0,1,20,32,143,96.842,0,0,11.12,0,0.403,0.382,0.014,0.001,0.0,0.0,0.0,0.0,21.132,21.15,0.012,-0.001,94.864,94.547,0.181,0.018,8.203,8.141,0.036,0.004,1.666,1.731,0.037,-0.004,28.274,28.234,0.093,0.005
2026-07-03T07:26:37.608452,Z-7,0.197,1,0,0,0,0,0,30,61,207,94.28714285714285,0,0,10.69,0,0.144,0.133,0.012,0.001,0.139,0.166,0.015,-0.002,21.163,21.162,0.006,0.0,95.047,94.934,0.11,0.006,9.975,10.028,0.048,-0.005,0.811,0.831,0.018,-0.002,23.882,24.209,0.23,-0.027
2026-07-03T07:26:37.608452,Z-9,0.237,0,0,0,0,0,0,25,53,172,92.83285714285714,0,0,5.56,0,0.191,0.191,0.007,0.0,0.228,0.217,0.009,0.001,20.507,20.492,0.013,0.001,94.107,94.092,0.061,-0.001,9.906,9.831,0.05,0.005,0.858,0.851,0.02,-0.001,21.022,20.875,0.138,0.014
